game_id,game_date,season,home_team,away_team,home_starter,away_starter,home_score,away_score,home_won,home_ml,away_ml,open_home_ml,open_away_ml,total_line,open_total,spread,true_home_prob,true_away_prob,ml_move_home,total_move,sharp_home,sharp_away,park_factor,home_win_rate_l10,away_win_rate_l10,win_rate_diff,home_run_diff_l10,away_run_diff_l10,run_diff_diff,home_sp_xfip,away_sp_xfip,xfip_diff,home_sp_era,away_sp_era,home_sp_k_pct,away_sp_k_pct,home_wrc_plus,away_wrc_plus,wrc_diff,home_obp,away_obp
634268,2021-05-02,2021,Texas Rangers,Boston Red Sox,Mike Foltynewicz,Garrett Richards,5,3,1,110,-120,125.0,-145.0,9.0,9.0,1.5,0.4661,0.5339,-15.0,0.0,0,1,1.1,0.4,0.5,-0.09999999999999998,-0.5,-0.8,0.30000000000000004,,,,,,,,,,,,
634282,2021-05-02,2021,Milwaukee Brewers,Los Angeles Dodgers,Alec Bettinger,Julio Urías,4,16,0,180,-200,160.0,-190.0,8.0,8.5,1.5,0.3488,0.6512,20.0,-0.5,0,0,1.03,0.7,0.2,0.49999999999999994,-1.1,-0.5,-0.6000000000000001,,,,,,,,,,,,
634341,2021-05-02,2021,Minnesota Twins,Kansas City Royals,José Berríos,Brad Keller,13,4,1,-210,190,-180.0,150.0,8.5,8.5,-1.5,0.6627,0.3373,-30.0,0.0,0,0,1.02,0.3,0.7,-0.39999999999999997,-1.1,0.6,-1.7000000000000002,,,,,,,,,,,,
634323,2021-05-02,2021,Tampa Bay Rays,Houston Astros,Rich Hill,Cristian Javier,5,4,1,115,-125,115.0,-135.0,8.0,8.0,1.5,0.4557,0.5443,0.0,0.0,0,0,0.91,0.3,0.8,-0.5,-1.0,3.4,-4.4,,,,,,,,,,,,
634298,2021-05-02,2021,Cincinnati Reds,Chicago Cubs,Tyler Mahle,Trevor Williams,13,12,1,-162,152,-160.0,135.0,9.0,8.5,-1.5,0.6091,0.3909,-2.0,0.5,0,0,1.18,0.3,0.4,-0.10000000000000003,-1.6,-0.4,-1.2000000000000002,,,,,,,,,,,,
634256,2021-05-02,2021,Toronto Blue Jays,Atlanta Braves,Ross Stripling,Ian Anderson,7,2,1,115,-125,120.0,-140.0,10.5,10.5,1.5,0.4557,0.5443,-5.0,0.0,0,0,1.04,0.6,0.5,0.09999999999999998,0.7,0.0,0.7,,,,,,,,,,,,
634311,2021-05-02,2021,New York Yankees,Detroit Tigers,Corey Kluber,José Ureña,2,0,1,-240,210,-250.0,200.0,8.0,9.0,-1.5,0.6863,0.3137,10.0,-1.0,0,0,1.12,0.7,0.2,0.49999999999999994,2.2,-2.3,4.5,,,,,,,,,,,,
634259,2021-05-02,2021,Washington Nationals,Miami Marlins,Max Scherzer,Trevor Rogers,3,1,1,-153,143,-145.0,125.0,7.0,7.0,-1.5,0.5951,0.4049,-8.0,0.0,0,0,0.95,0.6,0.4,0.19999999999999996,-0.1,0.5,-0.6,,,,,,,,,,,,
634260,2021-05-02,2021,Pittsburgh Pirates,St. Louis Cardinals,Wil Crowe,Carlos Martinez,0,3,0,120,-130,120.0,-140.0,8.0,8.5,1.5,0.4457,0.5543,0.0,-0.5,0,0,0.96,0.5,0.7,-0.19999999999999996,-0.8,1.7,-2.5,,,,,,,,,,,,
634272,2021-05-02,2021,Seattle Mariners,Los Angeles Angels,Ljay Newsome,Griffin Canning,5,10,0,144,-154,120.0,-140.0,8.5,8.0,1.5,0.4033,0.5967,24.0,0.5,0,0,0.89,0.5,0.4,0.09999999999999998,0.5,-2.0,2.5,,,,,,,,,,,,
634286,2021-05-02,2021,Arizona Diamondbacks,Colorado Rockies,Zac Gallen,Austin Gomber,6,14,0,-142,132,-150.0,130.0,9.0,9.0,-1.5,0.5765,0.4235,8.0,0.0,0,0,0.92,0.8,0.5,0.30000000000000004,1.3,-0.5,1.8,,,,,,,,,,,,
634244,2021-05-03,2021,Philadelphia Phillies,Milwaukee Brewers,Vince Velasquez,Adrian Houser,4,3,1,100,-110,-110.0,-110.0,9.0,8.5,-1.5,0.4884,0.5116,210.0,0.5,0,0,1.07,0.4,0.6,-0.19999999999999996,-1.1,-2.5,1.4,,,,,,,,,,,,
634285,2021-05-03,2021,Minnesota Twins,Texas Rangers,Kenta Maeda,Dane Dunning,6,5,1,-176,163,-185.0,155.0,8.5,8.5,-1.5,0.6265,0.3735,9.0,0.0,0,0,1.02,0.4,0.4,0.0,0.5,-0.6,1.1,,,,,,,,,,,,
634292,2021-05-03,2021,St. Louis Cardinals,New York Mets,Adam Wainwright,Joey Lucchesi,6,5,1,-130,120,-130.0,110.0,8.5,8.5,-1.5,0.5543,0.4457,0.0,0.0,0,0,0.98,0.8,0.4,0.4,2.1,-1.0,3.1,,,,,,,,,,,,
634241,2021-05-04,2021,Boston Red Sox,Detroit Tigers,Nick Pivetta,Michael Fulmer,11,7,1,-170,160,-190.0,160.0,9.0,8.5,-1.5,0.6208,0.3792,20.0,0.5,1,0,1.14,0.5,0.2,0.3,-0.7,-2.3,1.5999999999999999,,,,,,,,,,,,
634229,2021-05-04,2021,Minnesota Twins,Texas Rangers,J.A. Happ,Kyle Gibson,3,6,0,-155,145,-145.0,125.0,8.5,8.5,-1.5,0.5983,0.4017,-10.0,0.0,0,0,1.02,0.5,0.4,0.09999999999999998,0.7,-0.6,1.2999999999999998,,,,,,,,,,,,
634324,2021-05-04,2021,Philadelphia Phillies,Milwaukee Brewers,Aaron Nola,Eric Lauer,6,5,1,-165,155,-195.0,165.0,7.5,7.5,-1.5,0.6136,0.3864,30.0,0.0,1,0,1.07,0.5,0.6,-0.09999999999999998,-0.9,-1.3,0.4,,,,,,,,,,,,
634269,2021-05-04,2021,New York Yankees,Houston Astros,Domingo Germán,Zack Greinke,7,3,1,-115,105,-110.0,-110.0,8.5,8.5,-1.5,0.523,0.477,-5.0,0.0,0,0,1.12,0.7,0.7,0.0,2.1,2.7,-0.6000000000000001,,,,,,,,,,,,
634297,2021-05-04,2021,Washington Nationals,Atlanta Braves,Joe Ross,Huascar Ynoa,1,6,0,114,-124,110.0,-130.0,9.0,9.0,1.5,0.4577,0.5423,4.0,0.0,0,0,0.95,0.7,0.4,0.29999999999999993,0.8,-0.8,1.6,,,,,,,,,,,,
634245,2021-05-04,2021,Miami Marlins,Arizona Diamondbacks,Sandy Alcantara,Riley Smith,9,3,1,-145,135,-140.0,120.0,8.0,7.5,-1.5,0.5817,0.4183,-5.0,0.5,0,0,0.88,0.3,0.7,-0.39999999999999997,0.0,0.5,-0.5,,,,,,,,,,,,
634293,2021-05-04,2021,Oakland Athletics,Toronto Blue Jays,Frankie Montas,Steven Matz,5,4,1,-120,110,-115.0,-105.0,8.5,8.5,-1.5,0.5339,0.4661,-5.0,0.0,0,0,0.9,0.5,0.7,-0.19999999999999996,-0.4,1.4,-1.7999999999999998,,,,,,,,,,,,
634321,2021-05-04,2021,Chicago Cubs,Los Angeles Dodgers,Keegan Thompson,Trevor Bauer,4,3,1,160,-170,170.0,-200.0,5.0,5.5,1.5,0.3792,0.6208,-10.0,-0.5,0,0,1.06,0.2,0.4,-0.2,-1.9,1.3,-3.2,,,,,,,,,,,,
634242,2021-05-04,2021,Seattle Mariners,Baltimore Orioles,Erik Swanson,Dean Kremer,3,5,0,-121,111,-130.0,110.0,8.5,8.5,-1.5,0.536,0.464,9.0,0.0,0,0,0.89,0.4,0.5,-0.09999999999999998,-0.3,-0.5,0.2,,,,,,,,,,,,
634243,2021-05-04,2021,San Diego Padres,Pittsburgh Pirates,Miguel Díaz,Tyler Anderson,2,0,1,-245,215,-235.0,190.0,8.0,7.5,-1.5,0.6911,0.3089,-10.0,0.5,0,0,0.9,0.6,0.4,0.19999999999999996,0.8,-1.1,1.9000000000000001,,,,,,,,,,,,
634334,2021-05-04,2021,Los Angeles Angels,Tampa Bay Rays,Jose Quintana,Tyler Glasnow,3,7,0,-113,103,-115.0,-105.0,8.5,8.5,-1.5,0.5185,0.4815,2.0,0.0,0,0,0.94,0.4,0.4,0.0,-1.8,-0.8,-1.0,,,,,,,,,,,,
634251,2021-05-04,2021,Cincinnati Reds,Chicago White Sox,Jeff Hoffman,Dylan Cease,0,9,0,-111,101,105.0,-125.0,9.0,9.5,-1.5,0.5139,0.4861,-216.0,-0.5,0,0,1.18,0.4,0.6,-0.19999999999999996,-1.2,0.3,-1.5,,,,,,,,,,,,
634279,2021-05-05,2021,Minnesota Twins,Texas Rangers,Lewis Thorpe,Hyeon-Jong Yang,1,3,0,-176,163,-165.0,140.0,8.5,9.0,-1.5,0.6265,0.3735,-11.0,-0.5,0,0,1.02,0.4,0.5,-0.09999999999999998,0.2,-0.1,0.30000000000000004,,,,,,,,,,,,
634230,2021-05-05,2021,Chicago Cubs,Los Angeles Dodgers,Adbert Alzolay,Walker Buehler,6,5,1,149,-159,155.0,-185.0,7.5,7.5,1.5,0.3955,0.6045,-6.0,0.0,0,0,1.06,0.3,0.4,-0.10000000000000003,-1.7,1.3,-3.0,,,,,,,,,,,,
634228,2021-05-05,2021,Boston Red Sox,Detroit Tigers,Martín Pérez,Casey Mize,5,6,0,-178,164,-195.0,165.0,9.0,9.0,-1.5,0.6283,0.3717,17.0,0.0,1,0,1.14,0.6,0.2,0.39999999999999997,0.1,-2.3,2.4,,,,,,,,,,,,
634294,2021-05-05,2021,Philadelphia Phillies,Milwaukee Brewers,Chase Anderson,Freddy Peralta,5,4,1,122,-132,120.0,-140.0,7.5,8.5,1.5,0.4419,0.5581,2.0,-1.0,0,0,1.07,0.6,0.5,0.09999999999999998,0.2,-1.5,1.7,,,,,,,,,,,,
634217,2021-05-05,2021,New York Yankees,Houston Astros,Jordan Montgomery,Luis Garcia,6,3,1,-131,121,-135.0,115.0,9.5,9.0,-1.5,0.5562,0.4438,4.0,0.5,0,0,1.12,0.7,0.6,0.09999999999999998,2.3,2.2,0.09999999999999964,,,,,,,,,,,,
634266,2021-05-05,2021,Washington Nationals,Atlanta Braves,Erick Fedde,Max Fried,3,5,0,121,-131,115.0,-135.0,9.0,8.5,1.5,0.4438,0.5562,6.0,0.5,0,0,0.95,0.6,0.4,0.19999999999999996,0.2,-0.4,0.6000000000000001,,,,,,,,,,,,
634249,2021-05-05,2021,Miami Marlins,Arizona Diamondbacks,Ross Detwiler,Luke Weaver,8,0,1,-111,101,-150.0,130.0,8.0,7.5,-1.5,0.5139,0.4861,39.0,0.5,1,0,0.88,0.4,0.6,-0.19999999999999996,0.9,-0.4,1.3,,,,,,,,,,,,
634250,2021-05-05,2021,St. Louis Cardinals,New York Mets,Kwang Hyun Kim,Marcus Stroman,4,1,1,106,-116,-110.0,-110.0,6.0,6.0,1.5,0.4748,0.5252,216.0,0.0,0,0,0.98,0.7,0.5,0.19999999999999996,1.9,0.2,1.7,,,,,,,,,,,,
634270,2021-05-05,2021,Cincinnati Reds,Chicago White Sox,Sonny Gray,Dallas Keuchel,1,0,1,-126,116,-130.0,110.0,8.0,8.5,-1.5,0.5463,0.4537,4.0,-0.5,0,0,1.18,0.4,0.6,-0.19999999999999996,-1.8,1.2,-3.0,,,,,,,,,,,,
634265,2021-05-05,2021,Seattle Mariners,Baltimore Orioles,Justin Dunn,Jorge López,5,2,1,-112,102,-110.0,-110.0,7.5,7.5,-1.5,0.5162,0.4838,-2.0,0.0,0,0,0.89,0.4,0.6,-0.19999999999999996,-0.4,-0.1,-0.30000000000000004,,,,,,,,,,,,
634313,2021-05-05,2021,San Diego Padres,Pittsburgh Pirates,Dinelson Lamet,Mitch Keller,1,2,0,-222,202,-260.0,210.0,6.5,6.5,-1.5,0.6755,0.3245,38.0,0.0,1,0,0.9,0.7,0.4,0.29999999999999993,1.2,-1.0,2.2,,,,,,,,,,,,
634278,2021-05-05,2021,Oakland Athletics,Toronto Blue Jays,Cole Irvin,Anthony Kay,4,1,1,-132,122,-130.0,110.0,8.0,8.5,-1.5,0.5581,0.4419,-2.0,-0.5,0,0,0.9,0.5,0.7,-0.19999999999999996,-0.5,1.5,-2.0,,,,,,,,,,,,
634267,2021-05-05,2021,Los Angeles Angels,Tampa Bay Rays,Alex Cobb,Shane McClanahan,3,8,0,-106,-104,-125.0,105.0,8.5,8.5,-1.5,0.5023,0.4977,19.0,0.0,1,0,0.94,0.4,0.5,-0.09999999999999998,-1.6,-0.2,-1.4000000000000001,,,,,,,,,,,,
634220,2021-05-05,2021,Seattle Mariners,Baltimore Orioles,Yusei Kikuchi,John Means,0,6,0,-112,102,-110.0,-110.0,7.5,7.5,-1.5,0.5162,0.4838,-2.0,0.0,0,0,0.89,0.4,0.6,-0.19999999999999996,-0.4,-0.1,-0.30000000000000004,,,,,,,,,,,,
634223,2021-05-06,2021,St. Louis Cardinals,New York Mets,John Gant,Taijuan Walker,1,4,0,-102,-108,-105.0,-115.0,8.0,8.0,1.5,0.493,0.507,3.0,0.0,0,0,0.98,0.7,0.4,0.29999999999999993,1.9,-0.7,2.5999999999999996,,,,,,,,,,,,
634291,2021-05-06,2021,Miami Marlins,Arizona Diamondbacks,Pablo López,Madison Bumgarner,3,1,1,-137,127,-140.0,120.0,7.5,7.5,-1.5,0.5675,0.4325,3.0,0.0,0,0,0.88,0.5,0.6,-0.09999999999999998,1.9,-1.1,3.0,,,,,,,,,,,,
634231,2021-05-06,2021,Oakland Athletics,Toronto Blue Jays,Mike Fiers,Hyun Jin Ryu,4,10,0,120,-130,130.0,-150.0,8.5,8.0,1.5,0.4457,0.5543,-10.0,0.5,0,0,0.9,0.5,0.6,-0.09999999999999998,-0.7,0.9,-1.6,,,,,,,,,,,,
634261,2021-05-06,2021,Minnesota Twins,Texas Rangers,Michael Pineda,Jordan Lyles,3,4,0,-174,162,-200.0,170.0,8.5,8.5,-1.5,0.6246,0.3754,26.0,0.0,1,0,1.02,0.4,0.6,-0.19999999999999996,0.4,0.5,-0.09999999999999998,,,,,,,,,,,,
634232,2021-05-06,2021,Washington Nationals,Atlanta Braves,Jon Lester,Drew Smyly,2,3,0,103,-113,-125.0,105.0,9.0,9.5,1.5,0.4815,0.5185,228.0,-0.5,0,0,0.95,0.5,0.5,0.0,-0.1,-0.2,0.1,,,,,,,,,,,,
634283,2021-05-06,2021,Philadelphia Phillies,Milwaukee Brewers,Zack Wheeler,Brandon Woodruff,2,0,1,109,-119,100.0,-120.0,6.5,7.0,1.5,0.4682,0.5318,9.0,-0.5,0,0,1.07,0.6,0.4,0.19999999999999996,0.1,-2.2,2.3000000000000003,,,,,,,,,,,,
634281,2021-05-06,2021,Los Angeles Angels,Tampa Bay Rays,Shohei Ohtani,Andrew Kittredge,1,3,0,-144,134,-135.0,115.0,8.0,8.5,-1.5,0.58,0.42,-9.0,-0.5,0,0,0.94,0.4,0.5,-0.09999999999999998,-0.7,0.1,-0.7999999999999999,,,,,,,,,,,,
634255,2021-05-06,2021,Boston Red Sox,Detroit Tigers,Nathan Eovaldi,Spencer Turnbull,12,9,1,-194,177,-225.0,185.0,8.0,8.5,-1.5,0.6464,0.3536,31.0,-0.5,1,0,1.14,0.5,0.3,0.2,-0.1,-2.1,2.0,,,,,,,,,,,,
634224,2021-05-06,2021,New York Yankees,Houston Astros,Gerrit Cole,Lance McCullers Jr.,4,7,0,-190,175,-200.0,170.0,7.5,7.5,-1.5,0.6431,0.3569,10.0,0.0,0,0,1.12,0.7,0.5,0.19999999999999996,2.5,0.5,2.0,,,,,,,,,,,,
634248,2021-05-06,2021,Oakland Athletics,Toronto Blue Jays,Chris Bassitt,Robbie Ray,4,9,0,120,-130,130.0,-150.0,8.5,8.0,1.5,0.4457,0.5543,-10.0,0.5,0,0,0.9,0.5,0.6,-0.09999999999999998,-0.7,0.9,-1.6,,,,,,,,,,,,
634195,2021-05-07,2021,Miami Marlins,Milwaukee Brewers,Trevor Rogers,Brent Suter,6,1,1,-128,118,-140.0,120.0,6.5,7.0,-1.5,0.5503,0.4497,12.0,-0.5,1,0,0.88,0.6,0.4,0.19999999999999996,2.2,-1.6,3.8000000000000003,,,,,,,,,,,,
634204,2021-05-07,2021,Detroit Tigers,Minnesota Twins,Tarik Skubal,Matt Shoemaker,3,7,0,136,-146,125.0,-145.0,9.0,9.0,1.5,0.4166,0.5834,11.0,0.0,0,0,1.0,0.3,0.4,-0.10000000000000003,-2.0,0.7,-2.7,,,,,,,,,,,,
634252,2021-05-07,2021,New York Mets,Arizona Diamondbacks,David Peterson,Zac Gallen,5,4,1,-128,118,-135.0,115.0,7.0,8.0,-1.5,0.5503,0.4497,7.0,-1.0,0,0,0.97,0.5,0.5,0.0,0.2,-1.3,1.5,,,,,,,,,,,,
634219,2021-05-07,2021,Atlanta Braves,Philadelphia Phillies,Charlie Morton,Zach Eflin,2,12,0,-142,132,-150.0,130.0,8.0,8.5,-1.5,0.5765,0.4235,8.0,-0.5,0,0,1.05,0.6,0.6,0.0,0.4,0.2,0.2,,,,,,,,,,,,
634209,2021-05-07,2021,Baltimore Orioles,Boston Red Sox,Matt Harvey,Eduardo Rodriguez,2,6,0,142,-152,135.0,-160.0,8.5,9.0,1.5,0.4066,0.5934,7.0,-0.5,0,0,1.08,0.6,0.6,0.0,0.0,0.8,-0.8,,,,,,,,,,,,
634216,2021-05-07,2021,Chicago Cubs,Pittsburgh Pirates,Zach Davies,Trevor Cahill,3,2,1,-148,138,-140.0,120.0,7.5,7.5,-1.5,0.5868,0.4132,-8.0,0.0,0,0,1.06,0.4,0.4,0.0,-1.0,-1.1,0.10000000000000009,,,,,,,,,,,,
634234,2021-05-07,2021,New York Yankees,Washington Nationals,Jameson Taillon,Patrick Corbin,4,11,0,-170,160,-190.0,160.0,8.5,9.5,-1.5,0.6208,0.3792,20.0,-1.0,1,0,1.12,0.7,0.5,0.19999999999999996,2.6,0.4,2.2,,,,,,,,,,,,
634214,2021-05-08,2021,Detroit Tigers,Minnesota Twins,José Ureña,José Berríos,7,3,1,165,-180,150.0,-180.0,7.5,8.0,1.5,0.3699,0.6301,15.0,-0.5,0,0,1.0,0.3,0.5,-0.2,-2.3,1.3,-3.5999999999999996,,,,,,,,,,,,
634199,2021-05-08,2021,Atlanta Braves,Philadelphia Phillies,Ian Anderson,Vince Velasquez,8,7,1,-157,147,-180.0,150.0,9.0,8.5,-1.5,0.6014,0.3986,23.0,0.5,1,0,1.05,0.5,0.7,-0.19999999999999996,-0.7,1.5,-2.2,,,,,,,,,,,,
634197,2021-05-08,2021,Kansas City Royals,Chicago White Sox,Daniel Lynch IV,Lance Lynn,1,9,0,156,-166,155.0,-185.0,9.0,8.5,1.5,0.385,0.615,1.0,0.5,0,0,1.01,0.3,0.5,-0.2,-1.7,1.0,-2.7,,,,,,,,,,,,
634193,2021-05-08,2021,Houston Astros,Toronto Blue Jays,Cristian Javier,Steven Matz,4,8,0,-140,130,-145.0,125.0,9.0,9.0,-1.5,0.573,0.427,5.0,0.0,0,0,1.0,0.6,0.7,-0.09999999999999998,1.0,2.0,-1.0,,,,,,,,,,,,
634190,2021-05-08,2021,New York Mets,Arizona Diamondbacks,Tommy Hunter,Merrill Kelly,4,2,1,-145,135,-135.0,115.0,8.0,8.0,-1.5,0.5817,0.4183,-10.0,0.0,0,0,0.97,0.5,0.4,0.09999999999999998,-0.1,-1.9,1.7999999999999998,,,,,,,,,,,,
634171,2021-05-08,2021,Texas Rangers,Seattle Mariners,Kohei Arihara,Erik Swanson,9,8,1,-108,-102,-110.0,-110.0,9.5,9.0,-1.5,0.507,0.493,2.0,0.5,0,0,1.1,0.7,0.4,0.29999999999999993,1.1,-1.1,2.2,,,,,,,,,,,,
634196,2021-05-08,2021,Baltimore Orioles,Boston Red Sox,Zac Lowther,Garrett Richards,6,11,0,124,-134,125.0,-145.0,9.0,9.0,1.5,0.4381,0.5619,-1.0,0.0,0,0,1.08,0.5,0.6,-0.09999999999999998,-0.6,1.0,-1.6,,,,,,,,,,,,
634215,2021-05-08,2021,Miami Marlins,Milwaukee Brewers,Daniel Castano,Adrian Houser,2,6,0,105,-115,105.0,-125.0,8.0,8.0,1.5,0.477,0.523,0.0,0.0,0,0,0.88,0.6,0.3,0.3,2.4,-2.2,4.6,,,,,,,,,,,,
634236,2021-05-08,2021,Oakland Athletics,Tampa Bay Rays,Frankie Montas,Tyler Glasnow,6,3,1,115,-125,125.0,-145.0,7.5,7.5,1.5,0.4557,0.5443,-10.0,0.0,0,0,0.9,0.4,0.7,-0.29999999999999993,-1.2,1.0,-2.2,,,,,,,,,,,,
634165,2021-05-08,2021,St. Louis Cardinals,Colorado Rockies,Carlos Martinez,Chi Chi González,9,8,1,-185,170,-180.0,150.0,7.5,8.5,-1.5,0.6367,0.3633,-5.0,-1.0,0,0,0.98,0.7,0.3,0.39999999999999997,1.7,-2.4,4.1,,,,,,,,,,,,
634221,2021-05-08,2021,New York Yankees,Washington Nationals,Corey Kluber,Max Scherzer,4,3,1,-112,102,-125.0,105.0,8.0,8.0,-1.5,0.5162,0.4838,13.0,0.0,1,0,1.12,0.7,0.5,0.19999999999999996,2.1,0.5,1.6,,,,,,,,,,,,
634263,2021-05-08,2021,Oakland Athletics,Tampa Bay Rays,Sean Manaea,Rich Hill,2,1,1,115,-125,125.0,-145.0,7.5,7.5,1.5,0.4557,0.5443,-10.0,0.0,0,0,0.9,0.4,0.7,-0.29999999999999993,-1.2,1.0,-2.2,,,,,,,,,,,,
634213,2021-05-08,2021,Los Angeles Angels,Los Angeles Dodgers,Griffin Canning,Julio Urías,9,2,1,133,-143,135.0,-160.0,8.0,8.5,1.5,0.4217,0.5783,-2.0,-0.5,0,0,0.94,0.3,0.3,0.0,-1.5,1.1,-2.6,,,,,,,,,,,,
634200,2021-05-08,2021,St. Louis Cardinals,Colorado Rockies,Jack Flaherty,Austin Gomber,5,0,1,-185,170,-180.0,150.0,7.5,8.5,-1.5,0.6367,0.3633,-5.0,-1.0,0,0,0.98,0.7,0.3,0.39999999999999997,1.7,-2.4,4.1,,,,,,,,,,,,
634235,2021-05-08,2021,Kansas City Royals,Chicago White Sox,Brad Keller,Carlos Rodón,0,3,0,156,-166,155.0,-185.0,9.0,8.5,1.5,0.385,0.615,1.0,0.5,0,0,1.01,0.3,0.5,-0.2,-1.7,1.0,-2.7,,,,,,,,,,,,
634201,2021-05-08,2021,Houston Astros,Toronto Blue Jays,José Urquidy,Ross Stripling,10,4,1,-140,130,-145.0,125.0,9.0,9.0,-1.5,0.573,0.427,5.0,0.0,0,0,1.0,0.6,0.7,-0.09999999999999998,1.0,2.0,-1.0,,,,,,,,,,,,
634253,2021-05-08,2021,Texas Rangers,Seattle Mariners,Mike Foltynewicz,Chris Flexen,4,5,0,-108,-102,-110.0,-110.0,9.5,9.0,-1.5,0.507,0.493,2.0,0.5,0,0,1.1,0.7,0.4,0.29999999999999993,1.1,-1.1,2.2,,,,,,,,,,,,
634212,2021-05-08,2021,Chicago Cubs,Pittsburgh Pirates,Trevor Williams,Wil Crowe,3,2,1,-190,175,-180.0,150.0,8.0,8.0,-1.5,0.6431,0.3569,-10.0,0.0,0,0,1.06,0.5,0.3,0.2,-0.8,-1.6,0.8,,,,,,,,,,,,
634237,2021-05-09,2021,Chicago Cubs,Pittsburgh Pirates,Kyle Hendricks,Tyler Anderson,5,6,0,-159,149,-185.0,155.0,6.0,6.0,-1.5,0.6045,0.3955,26.0,0.0,1,0,1.06,0.6,0.2,0.39999999999999997,-0.2,-2.1,1.9000000000000001,,,,,,,,,,,,
634211,2021-05-09,2021,Oakland Athletics,Tampa Bay Rays,Cole Irvin,Shane McClanahan,3,4,0,-120,110,-115.0,-105.0,7.5,8.0,-1.5,0.5339,0.4661,-5.0,-0.5,0,0,0.9,0.6,0.5,0.09999999999999998,-0.5,0.3,-0.8,,,,,,,,,,,,
634205,2021-05-09,2021,Los Angeles Angels,Los Angeles Dodgers,Jose Quintana,Trevor Bauer,2,1,1,165,-180,155.0,-185.0,8.5,8.5,1.5,0.3699,0.6301,10.0,0.0,0,0,0.94,0.3,0.3,0.0,-1.3,0.6,-1.9,,,,,,,,,,,,
634175,2021-05-09,2021,Atlanta Braves,Philadelphia Phillies,Huascar Ynoa,Aaron Nola,6,1,1,-105,-105,-110.0,-110.0,7.5,8.0,1.5,0.5,0.5,5.0,-0.5,0,0,1.05,0.5,0.6,-0.09999999999999998,-1.1,1.2,-2.3,,,,,,,,,,,,
634182,2021-05-09,2021,Texas Rangers,Seattle Mariners,Dane Dunning,Justus Sheffield,10,2,1,-130,120,-130.0,110.0,8.0,8.5,-1.5,0.5543,0.4457,0.0,-0.5,0,0,1.1,0.7,0.5,0.19999999999999996,0.7,-0.6,1.2999999999999998,,,,,,,,,,,,
634194,2021-05-09,2021,St. Louis Cardinals,Colorado Rockies,Adam Wainwright,Germán Márquez,2,0,1,-146,136,-140.0,120.0,7.0,7.5,-1.5,0.5834,0.4166,-6.0,-0.5,0,0,0.98,0.8,0.2,0.6000000000000001,2.2,-2.0,4.2,,,,,,,,,,,,
634218,2021-05-09,2021,New York Yankees,Washington Nationals,Domingo Germán,Joe Ross,3,2,1,-150,140,-150.0,130.0,9.0,9.5,-1.5,0.5902,0.4098,0.0,-0.5,0,0,1.12,0.7,0.5,0.19999999999999996,1.8,0.8,1.0,,,,,,,,,,,,
634192,2021-05-09,2021,Houston Astros,Toronto Blue Jays,Zack Greinke,Nate Pearson,7,4,1,-150,140,-150.0,130.0,9.0,9.0,-1.5,0.5902,0.4098,0.0,0.0,0,0,1.0,0.5,0.6,-0.09999999999999998,0.7,1.3,-0.6000000000000001,,,,,,,,,,,,
634167,2021-05-09,2021,Kansas City Royals,Chicago White Sox,Mike Minor,Lucas Giolito,3,9,0,132,-142,135.0,-160.0,7.5,8.5,1.5,0.4235,0.5765,-3.0,-1.0,0,0,1.01,0.2,0.5,-0.3,-2.8,1.5,-4.3,,,,,,,,,,,,
634177,2021-05-09,2021,Baltimore Orioles,Boston Red Sox,Dean Kremer,Nick Pivetta,3,4,0,120,-130,125.0,-145.0,9.0,9.0,1.5,0.4457,0.5543,-5.0,0.0,0,0,1.08,0.5,0.6,-0.09999999999999998,-0.7,1.4,-2.0999999999999996,,,,,,,,,,,,
634262,2021-05-09,2021,Los Angeles Angels,Los Angeles Dodgers,Dylan Bundy,Clayton Kershaw,11,14,0,165,-180,155.0,-185.0,8.5,8.5,1.5,0.3699,0.6301,10.0,0.0,0,0,0.94,0.3,0.3,0.0,-1.3,0.6,-1.9,,,,,,,,,,,,
634184,2021-05-09,2021,New York Mets,Arizona Diamondbacks,Jacob deGrom,Riley Smith,4,2,1,-310,270,-340.0,270.0,7.0,6.5,-1.5,0.7367,0.2633,30.0,0.5,1,0,0.97,0.6,0.3,0.3,0.2,-2.5,2.7,,,,,,,,,,,,
634207,2021-05-09,2021,Miami Marlins,Milwaukee Brewers,Sandy Alcantara,Brett Anderson,1,2,0,-137,127,-130.0,110.0,7.0,7.5,-1.5,0.5675,0.4325,-7.0,-0.5,0,0,0.88,0.5,0.4,0.09999999999999998,1.2,-1.4,2.5999999999999996,,,,,,,,,,,,
634152,2021-05-10,2021,Pittsburgh Pirates,Cincinnati Reds,Mitch Keller,Tyler Mahle,1,14,0,145,-155,120.0,-140.0,7.5,8.0,1.5,0.4017,0.5983,25.0,-0.5,0,0,0.96,0.2,0.6,-0.39999999999999997,-2.1,-1.7,-0.40000000000000013,,,,,,,,,,,,
634176,2021-05-10,2021,Baltimore Orioles,Boston Red Sox,Jorge López,Martín Pérez,4,1,1,122,-132,125.0,-145.0,9.0,9.5,1.5,0.4419,0.5581,-3.0,-0.5,0,0,1.08,0.5,0.6,-0.09999999999999998,-0.1,1.4,-1.5,,,,,,,,,,,,
